ID_Matriz;Area;Curso;Modalidade;ID_Disciplina;Nome_Disciplina;Sinergia;Carga_Horaria;CH_Teorica;CH_Pratica_Sala;CH_Pratica_Lab;CH_EAD;CH_ASM;CH_Estagio;CH_Extensao;Eh_EAD
MAT029;Tecnologia;Análise e Desenvolvimento de Sistemas;Semipresencial;MAT029_D033;Disciplina 33 - Análise e Desenvolvimento de Sistemas;Não;40;10;20;10;0;0;0;0;0
MAT029;Tecnologia;Análise e Desenvolvimento de Sistemas;Semipresencial;MAT029_D034;Disciplina 34 - Análise e Desenvolvimento de Sistemas;Não;120;40;50;30;0;0;0;0;0
MAT029;Tecnologia;Análise e Desenvolvimento de Sistemas;Semipresencial;MAT029_D035;Disciplina 35 - Análise e Desenvolvimento de Sistemas;Sim;80;30;20;30;0;0;0;0;0
MAT029;Tecnologia;Análise e Desenvolvimento de Sistemas;Semipresencial;MAT029_D036;Disciplina 36 - Análise e Desenvolvimento de Sistemas;Não;60;20;30;10;0;0;0;0;0
MAT029;Tecnologia;Análise e Desenvolvimento de Sistemas;Semipresencial;MAT029_D037;Disciplina 37 - Análise e Desenvolvimento de Sistemas;Sim;120;50;40;30;0;0;0;0;0
MAT029;Tecnologia;Análise e Desenvolvimento de Sistemas;Semipresencial;MAT029_D038;Disciplina 38 - Análise e Desenvolvimento de Sistemas;Sim;40;10;20;10;0;0;0;0;0
MAT029;Tecnologia;Análise e Desenvolvimento de Sistemas;Semipresencial;MAT029_D039;Disciplina 39 - Análise e Desenvolvimento de Sistemas;Sim;80;20;50;10;0;0;0;0;0
MAT029;Tecnologia;Análise e Desenvolvimento de Sistemas;Semipresencial;MAT029_D040;Disciplina 40 - Análise e Desenvolvimento de Sistemas;Sim;60;20;20;20;0;0;0;0;0
MAT029;Tecnologia;Análise e Desenvolvimento de Sistemas;Semipresencial;MAT029_D041;Disciplina 41 - Análise e Desenvolvimento de Sistemas;Sim;40;10;20;10;0;0;0;0;0
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D001;Disciplina 1 - Pedagogia;Não;80;0;0;0;70;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D002;Disciplina 2 - Pedagogia;Sim;60;0;0;0;50;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D003;Disciplina 3 - Pedagogia;Sim;60;0;0;0;50;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D004;Disciplina 4 - Pedagogia;Não;40;0;0;0;40;0;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D005;Disciplina 5 - Pedagogia [PROJETO DE EXTENSÃO];Sim;80;0;0;0;20;0;0;60;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D006;Disciplina 6 - Pedagogia;Sim;120;0;0;0;90;30;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D007;Disciplina 7 - Pedagogia;Não;60;0;0;0;50;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D008;Disciplina 8 - Pedagogia;Sim;120;0;0;0;110;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D009;Disciplina 9 - Pedagogia;Sim;120;0;0;0;110;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D010;Disciplina 10 - Pedagogia;Sim;40;0;0;0;30;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D011;Disciplina 11 - Pedagogia;Sim;40;0;0;0;40;0;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D012;Disciplina 12 - Pedagogia;Sim;40;0;0;0;40;0;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D013;Disciplina 13 - Pedagogia;Não;80;0;0;0;70;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D014;Disciplina 14 - Pedagogia;Não;60;0;0;0;50;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D015;Disciplina 15 - Pedagogia;Sim;60;0;0;0;50;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D016;Disciplina 16 - Pedagogia [PROJETO DE EXTENSÃO];Não;120;0;0;0;70;10;0;40;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D017;Disciplina 17 - Pedagogia;Sim;40;0;0;0;40;0;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D018;Disciplina 18 - Pedagogia;Não;80;0;0;0;60;20;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D019;Disciplina 19 - Pedagogia [PROJETO DE EXTENSÃO];Sim;60;0;0;0;20;0;0;40;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D020;Disciplina 20 - Pedagogia;Sim;80;0;0;0;60;20;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D021;Disciplina 21 - Pedagogia;Não;40;0;0;0;40;0;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D022;Disciplina 22 - Pedagogia;Sim;40;0;0;0;30;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D023;Disciplina 23 - Pedagogia [PROJETO DE EXTENSÃO];Sim;60;0;0;0;20;0;0;40;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D024;Disciplina 24 - Pedagogia;Sim;120;0;0;0;90;30;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D025;Disciplina 25 - Pedagogia;Não;120;0;0;0;90;30;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D026;Disciplina 26 - Pedagogia;Sim;40;0;0;0;30;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D027;Disciplina 27 - Pedagogia;Não;40;0;0;0;30;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D028;Disciplina 28 - Pedagogia;Sim;120;0;0;0;100;20;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D029;Disciplina 29 - Pedagogia;Sim;40;0;0;0;30;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D030;Disciplina 30 - Pedagogia;Não;60;0;0;0;50;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D031;Disciplina 31 - Pedagogia;Não;60;0;0;0;50;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D032;Disciplina 32 - Pedagogia;Sim;80;0;0;0;60;20;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D033;Disciplina 33 - Pedagogia;Sim;120;0;0;0;100;20;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D034;Disciplina 34 - Pedagogia;Não;40;0;0;0;30;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D035;Disciplina 35 - Pedagogia;Sim;80;0;0;0;70;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D036;Disciplina 36 - Pedagogia;Sim;60;0;0;0;50;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D037;Disciplina 37 - Pedagogia;Sim;120;0;0;0;110;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D038;Disciplina 38 - Pedagogia;Não;60;0;0;0;50;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D039;Disciplina 39 - Pedagogia;Sim;40;0;0;0;30;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D040;Disciplina 40 - Pedagogia;Não;80;0;0;0;60;20;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D041;Disciplina 41 - Pedagogia;Não;40;0;0;0;40;0;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D042;Disciplina 42 - Pedagogia;Não;40;0;0;0;30;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D043;Disciplina 43 - Pedagogia;Sim;120;0;0;0;100;20;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D044;Disciplina 44 - Pedagogia;Sim;120;0;0;0;100;20;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D045;Disciplina 45 - Pedagogia;Não;40;0;0;0;40;0;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D046;Disciplina 46 - Pedagogia;Sim;120;0;0;0;100;20;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D047;Disciplina 47 - Pedagogia [PROJETO DE EXTENSÃO];Não;80;0;0;0;20;0;0;60;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D048;Disciplina 48 - Pedagogia;Não;80;0;0;0;70;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D049;Disciplina 49 - Pedagogia;Não;40;0;0;0;40;0;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D050;Disciplina 50 - Pedagogia;Não;80;0;0;0;70;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D051;Disciplina 51 - Pedagogia;Não;40;0;0;0;40;0;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D052;Disciplina 52 - Pedagogia;Sim;80;0;0;0;70;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D053;Disciplina 53 - Pedagogia;Não;60;0;0;0;50;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D054;Disciplina 54 - Pedagogia;Sim;40;0;0;0;30;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D055;Disciplina 55 - Pedagogia;Não;80;0;0;0;60;20;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D056;Disciplina 56 - Pedagogia;Não;60;0;0;0;50;10;0;0;1
MAT030;Licenciaturas;Pedagogia;100% EAD;MAT030_D057;Disciplina 57 - Pedagogia;Sim;20;0;0;0;20;0;0;0;1
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D001;Disciplina 1 - Geografia;Não;120;0;0;0;120;0;0;0;1
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D002;Disciplina 2 - Geografia [PROJETO DE EXTENSÃO];Não;120;0;0;0;60;0;0;60;1
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D003;Disciplina 3 - Geografia [PROJETO DE EXTENSÃO];Não;60;0;0;0;20;0;0;40;1
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D004;Disciplina 4 - Geografia;Não;60;0;0;0;60;0;0;0;1
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D005;Disciplina 5 - Geografia;Sim;40;0;0;0;40;0;0;0;1
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D006;Disciplina 6 - Geografia;Não;120;0;0;0;120;0;0;0;1
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D007;Disciplina 7 - Geografia;Sim;40;0;0;0;40;0;0;0;1
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D008;Disciplina 8 - Geografia;Sim;80;0;0;0;80;0;0;0;1
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D009;Disciplina 9 - Geografia;Não;60;0;0;0;60;0;0;0;1
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D010;Disciplina 10 - Geografia;Não;40;0;0;0;40;0;0;0;1
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D011;Disciplina 11 - Geografia;Não;60;0;0;0;60;0;0;0;1
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D012;Disciplina 12 - Geografia;Não;40;20;20;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D013;Disciplina 13 - Geografia;Sim;80;40;40;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D014;Disciplina 14 - Geografia;Sim;80;40;40;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D015;Disciplina 15 - Geografia [PROJETO DE EXTENSÃO];Não;120;40;40;0;0;0;0;40;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D016;Disciplina 16 - Geografia;Não;120;60;60;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D017;Disciplina 17 - Geografia;Não;80;40;40;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D018;Disciplina 18 - Geografia;Não;40;20;20;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D019;Disciplina 19 - Geografia;Não;60;30;30;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D020;Disciplina 20 - Geografia;Não;80;50;30;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D021;Disciplina 21 - Geografia;Não;80;40;40;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D022;Disciplina 22 - Geografia;Não;40;20;20;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D023;Disciplina 23 - Geografia [PROJETO DE EXTENSÃO];Não;80;20;20;0;0;0;0;40;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D024;Disciplina 24 - Geografia [PROJETO DE EXTENSÃO];Sim;80;10;10;0;0;0;0;60;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D025;Disciplina 25 - Geografia;Não;40;20;20;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D026;Disciplina 26 - Geografia;Não;80;40;40;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D027;Disciplina 27 - Geografia;Não;120;70;50;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D028;Disciplina 28 - Geografia;Não;120;70;50;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D029;Disciplina 29 - Geografia;Sim;120;60;60;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D030;Disciplina 30 - Geografia;Não;120;60;60;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D031;Disciplina 31 - Geografia;Não;80;40;40;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D032;Disciplina 32 - Geografia;Não;60;30;30;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D033;Disciplina 33 - Geografia;Não;120;70;50;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D034;Disciplina 34 - Geografia;Não;120;80;40;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D035;Disciplina 35 - Geografia;Sim;80;40;40;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D036;Disciplina 36 - Geografia;Não;80;40;40;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D037;Disciplina 37 - Geografia;Não;40;20;20;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D038;Disciplina 38 - Geografia [PROJETO DE EXTENSÃO];Não;120;40;20;0;0;0;0;60;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D039;Disciplina 39 - Geografia;Sim;40;20;20;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D040;Disciplina 40 - Geografia;Não;120;70;50;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D041;Disciplina 41 - Geografia [PROJETO DE EXTENSÃO];Sim;60;10;10;0;0;0;0;40;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D042;Disciplina 42 - Geografia;Não;80;40;40;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D043;Disciplina 43 - Geografia;Sim;80;50;30;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D044;Disciplina 44 - Geografia;Não;40;20;20;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D045;Disciplina 45 - Geografia;Não;40;20;20;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D046;Disciplina 46 - Geografia;Não;80;40;40;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D047;Disciplina 47 - Geografia;Não;80;40;40;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D048;Disciplina 48 - Geografia;Não;80;50;30;0;0;0;0;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D049;Estágio Supervisionado - Geografia;Não;120;0;0;0;0;0;120;0;0
MAT031;Licenciaturas;Geografia;Presencial;MAT031_D050;Estágio Supervisionado - Geografia;Não;100;0;0;0;0;0;100;0;0
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D001;Disciplina 1 - Engenharia Mecânica;Não;80;0;0;0;80;0;0;0;1
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D002;Disciplina 2 - Engenharia Mecânica;Não;120;0;0;0;120;0;0;0;1
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D003;Disciplina 3 - Engenharia Mecânica;Não;80;0;0;0;80;0;0;0;1
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D004;Disciplina 4 - Engenharia Mecânica;Não;40;0;0;0;40;0;0;0;1
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D005;Disciplina 5 - Engenharia Mecânica;Não;40;0;0;0;40;0;0;0;1
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D006;Disciplina 6 - Engenharia Mecânica;Não;120;0;0;0;120;0;0;0;1
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D007;Disciplina 7 - Engenharia Mecânica;Sim;80;0;0;0;80;0;0;0;1
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D008;Disciplina 8 - Engenharia Mecânica;Sim;60;0;0;0;60;0;0;0;1
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D009;Disciplina 9 - Engenharia Mecânica;Não;40;0;0;0;40;0;0;0;1
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D010;Disciplina 10 - Engenharia Mecânica;Não;60;0;0;0;60;0;0;0;1
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D011;Disciplina 11 - Engenharia Mecânica;Não;120;0;0;0;120;0;0;0;1
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D012;Disciplina 12 - Engenharia Mecânica;Não;40;0;0;0;40;0;0;0;1
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D013;Disciplina 13 - Engenharia Mecânica;Não;60;0;0;0;60;0;0;0;1
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D014;Disciplina 14 - Engenharia Mecânica;Não;40;0;0;0;40;0;0;0;1
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D015;Disciplina 15 - Engenharia Mecânica;Sim;60;0;0;0;60;0;0;0;1
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D016;Disciplina 16 - Engenharia Mecânica;Sim;80;0;0;0;80;0;0;0;1
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D017;Disciplina 17 - Engenharia Mecânica;Sim;80;30;20;30;0;0;0;0;0
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D018;Disciplina 18 - Engenharia Mecânica;Sim;120;30;70;20;0;0;0;0;0
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D019;Disciplina 19 - Engenharia Mecânica;Não;40;10;20;10;0;0;0;0;0
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D020;Disciplina 20 - Engenharia Mecânica;Não;60;20;30;10;0;0;0;0;0
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D021;Disciplina 21 - Engenharia Mecânica;Não;120;50;40;30;0;0;0;0;0
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D022;Disciplina 22 - Engenharia Mecânica;Sim;80;20;40;20;0;0;0;0;0
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D023;Disciplina 23 - Engenharia Mecânica [PROJETO DE EXTENSÃO];Sim;80;0;20;0;0;0;0;60;0
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D024;Disciplina 24 - Engenharia Mecânica;Sim;120;40;40;40;0;0;0;0;0
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D025;Disciplina 25 - Engenharia Mecânica;Sim;40;10;20;10;0;0;0;0;0
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D026;Disciplina 26 - Engenharia Mecânica;Sim;60;20;30;10;0;0;0;0;0
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D027;Disciplina 27 - Engenharia Mecânica;Não;80;20;40;20;0;0;0;0;0
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D028;Disciplina 28 - Engenharia Mecânica;Não;120;40;60;20;0;0;0;0;0
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D029;Disciplina 29 - Engenharia Mecânica [PROJETO DE EXTENSÃO];Sim;80;0;20;0;0;0;0;60;0
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D030;Disciplina 30 - Engenharia Mecânica;Não;80;30;30;20;0;0;0;0;0
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D031;Disciplina 31 - Engenharia Mecânica;Não;60;20;30;10;0;0;0;0;0
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D032;Estágio Supervisionado - Engenharia Mecânica;Não;40;0;0;0;0;0;40;0;0
MAT032;Engenharias;Engenharia Mecânica;Presencial;MAT032_D033;Estágio Supervisionado - Engenharia Mecânica;Não;20;0;0;0;0;0;20;0;0
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D001;Disciplina 1 - Engenharia Mecânica;Sim;80;0;0;0;60;20;0;0;1
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D002;Disciplina 2 - Engenharia Mecânica;Não;120;0;0;0;100;20;0;0;1
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D003;Disciplina 3 - Engenharia Mecânica;Não;60;0;0;0;60;0;0;0;1
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D004;Disciplina 4 - Engenharia Mecânica;Sim;80;0;0;0;60;20;0;0;1
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D005;Disciplina 5 - Engenharia Mecânica;Sim;120;0;0;0;90;30;0;0;1
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D006;Disciplina 6 - Engenharia Mecânica;Não;60;0;0;0;50;10;0;0;1
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D007;Disciplina 7 - Engenharia Mecânica;Não;40;0;0;0;30;10;0;0;1
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D008;Disciplina 8 - Engenharia Mecânica;Sim;60;0;0;0;50;10;0;0;1
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D009;Disciplina 9 - Engenharia Mecânica;Sim;40;0;0;0;30;10;0;0;1
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D010;Disciplina 10 - Engenharia Mecânica [PROJETO DE EXTENSÃO];Não;120;0;0;0;70;10;0;40;1
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D011;Disciplina 11 - Engenharia Mecânica;Não;60;0;0;0;60;0;0;0;1
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D012;Disciplina 12 - Engenharia Mecânica;Não;120;0;0;0;100;20;0;0;1
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D013;Disciplina 13 - Engenharia Mecânica;Não;40;0;0;0;40;0;0;0;1
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D014;Disciplina 14 - Engenharia Mecânica;Não;80;0;0;0;70;10;0;0;1
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D015;Disciplina 15 - Engenharia Mecânica;Não;80;0;0;0;70;10;0;0;1
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D016;Disciplina 16 - Engenharia Mecânica;Sim;40;0;0;0;40;0;0;0;1
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D017;Disciplina 17 - Engenharia Mecânica;Não;80;0;0;0;70;10;0;0;1
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D018;Disciplina 18 - Engenharia Mecânica;Sim;80;0;0;0;70;10;0;0;1
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D019;Disciplina 19 - Engenharia Mecânica;Sim;60;0;0;0;50;10;0;0;1
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D020;Disciplina 20 - Engenharia Mecânica;Não;60;0;0;0;60;0;0;0;1
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D021;Disciplina 21 - Engenharia Mecânica;Sim;80;0;0;0;70;10;0;0;1
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D022;Disciplina 22 - Engenharia Mecânica;Sim;60;0;0;0;50;10;0;0;1
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D023;Disciplina 23 - Engenharia Mecânica;Não;40;10;20;10;0;0;0;0;0
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D024;Disciplina 24 - Engenharia Mecânica [PROJETO DE EXTENSÃO];Não;60;0;20;0;0;0;0;40;0
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D025;Disciplina 25 - Engenharia Mecânica;Sim;60;20;30;10;0;0;0;0;0
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D026;Disciplina 26 - Engenharia Mecânica [PROJETO DE EXTENSÃO];Não;60;0;20;0;0;0;0;40;0
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D027;Disciplina 27 - Engenharia Mecânica;Não;120;50;30;40;0;0;0;0;0
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D028;Disciplina 28 - Engenharia Mecânica;Não;40;10;20;10;0;0;0;0;0
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D029;Disciplina 29 - Engenharia Mecânica;Sim;80;30;40;10;0;0;0;0;0
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D030;Disciplina 30 - Engenharia Mecânica;Sim;80;30;30;20;0;0;0;0;0
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D031;Disciplina 31 - Engenharia Mecânica;Não;120;40;50;30;0;0;0;0;0
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D032;Disciplina 32 - Engenharia Mecânica;Sim;60;20;20;20;0;0;0;0;0
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D033;Disciplina 33 - Engenharia Mecânica;Não;40;10;20;10;0;0;0;0;0
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D034;Disciplina 34 - Engenharia Mecânica;Não;40;10;30;0;0;0;0;0;0
MAT033;Engenharias;Engenharia Mecânica;Semipresencial;MAT033_D035;Disciplina 35 - Engenharia Mecânica [PROJETO DE EXTENSÃO];Sim;80;0;20;0;0;0;0;60;0
